,time:timestamp,concept:name,lifecycle:transition,payload,x,y,z,case:concept:name,lifecycle:state
52,2022-12-16 22:30:25.809367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:4.003694486064894, y: 6.926544162202421} }",2.019062219988306,5.937687906676632,0.0,1,
53,2022-12-16 22:30:25.835367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:4.003694486064894, y: 6.926544162202421} }",2.019062219988306,5.937687906676632,0.0,1,
54,2022-12-16 22:30:25.851367,CLOSEST_TRACTOR,start,{ name: tractor_2 },4.003694486064894,6.926544162202421,0.0,1,
55,2022-12-16 22:30:25.861367,CLOSEST_TRACTOR,complete,{ name: tractor_2 },4.003694486064894,6.926544162202421,0.0,1,
56,2022-12-16 22:30:25.861367,MOVE,start,,4.003694486064894,6.926544162202421,0.0,1,
57,2022-12-16 22:30:25.861367,MOVE,complete,,5.304106049507492,7.455061188944483,0.0,1,
58,2022-12-16 22:30:25.861367,CUT_GRASS,start,,5.304106049507492,7.455061188944483,0.0,1,
59,2022-12-16 22:30:25.861367,CUT_GRASS,complete,,5.304106049507492,7.455061188944483,0.0,1,
60,2022-12-16 22:30:42.037367,WEED_POSITION,start,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,
61,2022-12-16 22:30:43.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
62,2022-12-16 22:30:44.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
63,2022-12-16 22:30:45.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
64,2022-12-16 22:30:46.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
65,2022-12-16 22:30:47.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
66,2022-12-16 22:30:48.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
67,2022-12-16 22:30:49.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
68,2022-12-16 22:30:50.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
69,2022-12-16 22:30:51.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
70,2022-12-16 22:30:52.037367,WEED_POSITION,,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,inprogress
71,2022-12-16 22:30:52.037367,WEED_POSITION,complete,"{weed: {x:5.728619005017672, y: 8.20177971258989} }",4.003694486064894,6.926544162202421,0.0,1,
72,2022-12-16 22:30:52.136367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:5.304106049507492, y: 7.455061188944483} }",4.003694486064894,6.926544162202421,0.0,1,
73,2022-12-16 22:30:52.176367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:5.304106049507492, y: 7.455061188944483} }",4.003694486064894,6.926544162202421,0.0,1,
74,2022-12-16 22:30:52.191367,CLOSEST_TRACTOR,start,{ name: tractor_2 },5.304106049507492,7.455061188944483,0.0,1,
75,2022-12-16 22:30:52.203367,CLOSEST_TRACTOR,complete,{ name: tractor_2 },5.304106049507492,7.455061188944483,0.0,1,
76,2022-12-16 22:30:52.203367,MOVE,start,,5.304106049507492,7.455061188944483,0.0,1,
77,2022-12-16 22:30:52.203367,MOVE,complete,,5.728619005017672,6.20177971258989,0.0,1,
78,2022-12-16 22:30:52.203367,CUT_GRASS,start,,5.728619005017672,6.20177971258989,0.0,1,
79,2022-12-16 22:30:52.203367,CUT_GRASS,complete,,5.728619005017672,6.20177971258989,0.0,1,
80,2022-12-16 22:33:02.571367,WEED_POSITION,start,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,
81,2022-12-16 22:33:03.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
82,2022-12-16 22:33:04.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
83,2022-12-16 22:33:05.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
84,2022-12-16 22:33:06.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
85,2022-12-16 22:33:07.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
86,2022-12-16 22:33:08.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
87,2022-12-16 22:33:09.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
88,2022-12-16 22:33:10.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
89,2022-12-16 22:33:11.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
90,2022-12-16 22:33:12.571367,WEED_POSITION,,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,inprogress
91,2022-12-16 22:33:12.571367,WEED_POSITION,complete,"{weed: {x:8.103801820026927, y: 8.221833095312082} }",5.304106049507492,7.455061188944483,0.0,1,
92,2022-12-16 22:33:12.674367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:5.728619005017672, y: 8.20177971258989} }",5.304106049507492,7.455061188944483,0.0,1,
93,2022-12-16 22:33:12.707367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:5.728619005017672, y: 8.20177971258989} }",5.304106049507492,7.455061188944483,0.0,1,
94,2022-12-16 22:34:15.865367,WEED_POSITION,start,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,
95,2022-12-16 22:34:16.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
96,2022-12-16 22:34:17.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
97,2022-12-16 22:34:18.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
98,2022-12-16 22:34:19.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
99,2022-12-16 22:34:20.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
100,2022-12-16 22:34:21.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
101,2022-12-16 22:34:22.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
102,2022-12-16 22:34:23.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
103,2022-12-16 22:34:24.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
104,2022-12-16 22:34:25.865367,WEED_POSITION,,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
105,2022-12-16 22:34:25.865367,WEED_POSITION,complete,"{weed: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,
106,2022-12-16 22:34:25.886367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:5.728619005017672, y: 8.20177971258989} }",5.728619005017672,8.20177971258989,0.0,1,
107,2022-12-16 22:34:25.916367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:5.728619005017672, y: 8.20177971258989} }",5.728619005017672,8.20177971258989,0.0,1,
108,2022-12-16 22:34:25.951367,CLOSEST_TRACTOR,start,{ name: tractor_2 },5.728619005017672,8.20177971258989,0.0,1,
109,2022-12-16 22:34:25.963367,CLOSEST_TRACTOR,complete,{ name: tractor_2 },5.728619005017672,8.20177971258989,0.0,1,
110,2022-12-16 22:34:25.963367,MOVE,start,,5.728619005017672,8.20177971258989,0.0,1,
111,2022-12-16 22:34:25.963367,MOVE,complete,,7.820220543870916,9.0107772557958,0.0,1,
112,2022-12-16 22:34:25.963367,CUT_GRASS,start,,7.820220543870916,9.0107772557958,0.0,1,
113,2022-12-16 22:34:25.963367,CUT_GRASS,complete,,7.820220543870916,9.0107772557958,0.0,1,
114,2022-12-16 22:34:51.095367,WEED_POSITION,start,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,
115,2022-12-16 22:34:52.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
116,2022-12-16 22:34:53.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
117,2022-12-16 22:34:54.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
118,2022-12-16 22:34:55.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
119,2022-12-16 22:34:56.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
120,2022-12-16 22:34:57.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
121,2022-12-16 22:34:58.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
122,2022-12-16 22:34:59.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
123,2022-12-16 22:35:00.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
124,2022-12-16 22:35:01.095367,WEED_POSITION,,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,inprogress
125,2022-12-16 22:35:01.095367,WEED_POSITION,complete,"{weed: {x:9.701463888695514, y: 8.251333531449147} }",5.728619005017672,8.20177971258989,0.0,1,
126,2022-12-16 22:35:01.188367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,
127,2022-12-16 22:35:01.221367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:7.820220543870916, y: 9.010777255795801} }",5.728619005017672,8.20177971258989,0.0,1,
128,2022-12-16 22:36:24.339367,WEED_POSITION,start,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,
129,2022-12-16 22:36:25.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
130,2022-12-16 22:36:26.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
131,2022-12-16 22:36:27.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
132,2022-12-16 22:36:28.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
133,2022-12-16 22:36:29.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
134,2022-12-16 22:36:30.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
135,2022-12-16 22:36:31.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
136,2022-12-16 22:36:32.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
137,2022-12-16 22:36:33.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
138,2022-12-16 22:36:34.339367,WEED_POSITION,,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
139,2022-12-16 22:36:34.339367,WEED_POSITION,complete,"{weed: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,
140,2022-12-16 22:36:34.368367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:7.820220543870916, y: 9.010777255795801} }",7.820220543870916,9.0107772557958,0.0,1,
141,2022-12-16 22:36:34.396367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:7.820220543870916, y: 9.010777255795801} }",7.820220543870916,9.0107772557958,0.0,1,
142,2022-12-16 22:36:34.426367,CLOSEST_TRACTOR,start,{ name: tractor_2 },7.820220543870916,9.0107772557958,0.0,1,
143,2022-12-16 22:36:34.437367,CLOSEST_TRACTOR,complete,{ name: tractor_2 },7.820220543870916,9.0107772557958,0.0,1,
144,2022-12-16 22:36:34.437367,MOVE,start,,7.820220543870916,9.0107772557958,0.0,1,
145,2022-12-16 22:36:34.437367,MOVE,complete,,9.422221186084409,8.801848648496733,0.0,1,
146,2022-12-16 22:36:34.437367,CUT_GRASS,start,,9.422221186084409,8.801848648496733,0.0,1,
147,2022-12-16 22:36:34.437367,CUT_GRASS,complete,,9.422221186084409,8.801848648496733,0.0,1,
148,2022-12-16 22:38:09.569367,WEED_POSITION,start,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,
149,2022-12-16 22:38:10.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
150,2022-12-16 22:38:11.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
151,2022-12-16 22:38:12.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
152,2022-12-16 22:38:13.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
153,2022-12-16 22:38:14.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
154,2022-12-16 22:38:15.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
155,2022-12-16 22:38:16.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
156,2022-12-16 22:38:17.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
157,2022-12-16 22:38:18.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
158,2022-12-16 22:38:19.569367,WEED_POSITION,,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,inprogress
159,2022-12-16 22:38:19.569367,WEED_POSITION,complete,"{weed: {x:9.15869643680022, y: 9.523980348486774} }",7.820220543870916,9.0107772557958,0.0,1,
160,2022-12-16 22:38:19.660367,TRACTOR_POSITION,start,"{ header: tractor_2, position: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,
161,2022-12-16 22:38:19.688367,TRACTOR_POSITION,complete,"{ header: tractor_2, position: {x:9.422221186084407, y: 8.801848648496733} }",7.820220543870916,9.0107772557958,0.0,1,
162,2022-12-16 22:38:19.703367,CLOSEST_TRACTOR,start,{ name: tractor_2 },9.422221186084409,8.801848648496733,0.0,1,
163,2022-12-16 22:38:19.715367,CLOSEST_TRACTOR,complete,{ name: tractor_2 },9.422221186084409,8.801848648496733,0.0,1,
164,2022-12-16 22:38:19.715367,MOVE,start,,9.422221186084409,8.801848648496733,0.0,1,
165,2022-12-16 22:38:19.715367,MOVE,complete,,7.05869643680022,9.523980348486774,0.0,1,
166,2022-12-16 22:38:19.715367,CUT_GRASS,start,,7.05869643680022,9.523980348486774,0.0,1,
167,2022-12-16 22:38:19.715367,CUT_GRASS,complete,,7.05869643680022,9.523980348486774,0.0,1,
168,2022-12-16 22:40:15.120367,WEED_POSITION,start,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,
169,2022-12-16 22:40:16.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
170,2022-12-16 22:40:17.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
171,2022-12-16 22:40:18.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
172,2022-12-16 22:40:19.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
173,2022-12-16 22:40:20.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
174,2022-12-16 22:40:21.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
175,2022-12-16 22:40:22.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
176,2022-12-16 22:40:23.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
177,2022-12-16 22:40:24.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
178,2022-12-16 22:40:25.120367,WEED_POSITION,,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,inprogress
179,2022-12-16 22:40:25.120367,WEED_POSITION,complete,"{weed: {x:8.694929891980724, y: 8.946987139540525} }",9.422221186084409,8.801848648496733,0.0,1,
